assignee_id,ticket_id,created_at,subject,description,status,updated_at,due_at,about,business name,dept,emp id,product information,start date,subscription,tags,submitter_name,requester_name,asignee_name
7858096207.0,4994,2018-04-23T15:00:30Z,SPRING promo code error,Hi! I cannot get the SPRING promo code to work on my order. Can you help ASAP?,waiting,2018-07-24T18:03:23Z,,becoming_a_merchant__billing,Nickerson Farms,marketing__b,18345233,,2019-12-28,silver,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,Bunk Moreland - CE
nan,4996,2018-04-23T15:00:32Z,Payment Info,How do I change my payment information? The credit card I have on file is expired.,assigned,2018-12-04T03:31:21Z,,food_delivery,Larry's Markets,marketing__b,38964284,,2019-09-23,platinum,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,
7858096207.0,4997,2018-04-23T15:00:32Z,Frozen map,I can't track my courier. My map is frozen. Any ideas on how to fix this?,assigned,2018-04-23T15:00:32Z,,general_support_request,Herman's World of Sporting Goods,marketing__b,41686207,,2018-09-30,bronze,"['amer_region', 'apac', 'aus_nsw', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Bunk Moreland - CE
nan,4999,2018-04-23T15:00:33Z,Leaving items on my doorstep,"Hi, is it possible for the messenger to leave my delivery on my door? I hate waiting around for it to arrive.",waiting,2018-07-24T18:03:23Z,,food_delivery,Henry's,marketing__b,65120472,product_2,2018-01-18,platinum,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,
nan,5000,2018-04-23T15:00:34Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,2018-07-24T18:03:23Z,,becoming_a_courier,Tee Town,customer_support,69422229,product_2,2018-06-13,bronze,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,
7929155048.0,5007,2018-04-23T15:00:37Z,Frozen map,I can't track my courier. My map is frozen. Any ideas on how to fix this?,waiting,2018-07-24T18:03:23Z,,becoming_a_courier,Team Designers and Associates,,59149248,,2018-04-25,gold,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,Shirin Poeplinghaus - CE
nan,5011,2018-04-24T01:22:29Z,Message from: Aza,Hello. Please help me?,open,2018-04-24T01:42:00Z,,food_delivery,Seamans Furniture,sales,71039816,product_3,2019-12-17,silver,[],INTERNAL Aza,INTERNAL Aza,
7858111247.0,5015,2018-04-24T21:00:10Z,Give Mary a promotion!,"Hello. Mary delivered my sandwich with a huge smile on her face. She also anticipated I'd want ketchup, mustard and mayonaise, and she brought all three along. She deserves a raise for the consistently excellent service!",assigned,2018-04-24T21:00:10Z,,food_delivery,Record Bar,marketing__b,63303520,product_2,2019-09-09,bronze,"['amer_region', 'apac', 'aus_nsw', 'gold', 'paid', 'plan_gold', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,Lester Freamon - CE
7929155048.0,5016,2018-04-24T21:00:11Z,Payment Info,How do I change my payment information? The credit card I have on file is expired.,waiting,2018-12-04T03:31:20Z,,becoming_a_merchant__invoice,Naturohair,,3062842,,2019-09-16,gold,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Shirin Poeplinghaus - CE
nan,5019,2018-04-24T21:00:12Z,Overpriced and sad,"Hello, why are some of your prices sooo much higher than in the actual store? I get that you have to make money, but a bag of candy shouldn't cost $3. That is all.",assigned,2018-11-07T02:27:02Z,,,Huyler's,finance,85882786,product_1,2019-01-19,gold,"['amer_region', 'apac', 'aus_nsw', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,
7858096207.0,5020,2018-04-24T21:00:13Z,Colors in app,"Hello, Can you get your development team to use darker text colors? It's really hard to read the light grey text that's sometimes used in your app.",assigned,2018-04-24T21:00:13Z,,,Aaronson Furniture,customer_support,63096684,,2018-04-06,platinum,"['amer_region', 'apac', 'aus_nsw', 'gold', 'paid', 'plan_gold', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,Bunk Moreland - CE
nan,5021,2018-04-24T21:00:13Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,open,2018-04-24T21:00:13Z,,billing,Naturohair,marketing__b,9023088,,2019-09-05,platinum,"['amer_region', 'apac', 'aus_nsw', 'gold', 'paid', 'plan_gold', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,
7858111247.0,5022,2018-04-24T21:00:14Z,I want to work for EatWell! ,I love your app so much that I want to work with you guys! Do you have any openings?,waiting,2018-07-24T18:03:25Z,,becoming_a_merchant__invoice,Gemco,marketing__b,19846206,product_2,2018-07-26,gold,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Lester Freamon - CE
22407851608.0,5027,2018-04-25T17:00:09Z,Chat with Visitor 90758725,"Chat started: 2018-04-25 04:58 PM UTC
Served by: Clark Green 

IP: 73.170.36.95
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15
Country: United States
City: Cupertino
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",retracted,2018-12-16T18:02:10Z,,complaint,Jitney Jungle,marketing__b,55506715,product_1,2019-10-22,bronze,"['eat_well', 'general_support_request', 'zopim_chat', 'zopim_chat_ended']",Visitor 90758725,Visitor 90758725,Clark Green - CE
7858096207.0,5028,2018-04-25T17:00:12Z,How does this work?,Hi. I'm new to your site. Can I place an order here or do I need to download the app?,assigned,2018-12-04T03:31:20Z,,becoming_a_merchant__invoice,Vitagee,,10629579,,2018-12-31,platinum,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Bunk Moreland - CE
nan,5029,2018-04-25T17:00:13Z,Help me reset my password,I can't log into your site. How do I reset my password?,waiting,2018-07-24T18:03:25Z,,general_support_request,Adaptaz,marketing__a,29687908,,2019-12-13,bronze,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,
8129791828.0,5030,2018-04-25T17:00:14Z,Help me reset my password,I can't log into your site. How do I reset my password?,waiting,2018-12-04T03:31:20Z,,training,L.L. Berger,,80366222,,2019-01-10,platinum,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Jennifer Hansen - CE
22407851608.0,5038,2018-04-25T17:21:54Z,Phone Call from: Caller +1 (415) 449-7593,"Call from: +1 (415) 449-7593
Time of call: April 25, 2018 10:21:28 AM
Answered by: Clark Green - CE",retracted,2018-12-16T18:02:10Z,,becoming_a_merchant__invoice,Mages,marketing__a,65182796,,2019-11-27,silver,"['emea', 'general_support_request', 'latam', 'merchant', 'vip_org']",Clark Green - CE,Caller +1 (415) 449-7593,Clark Green - CE
22407851608.0,5039,2018-04-25T17:50:32Z,Phone Call from: Caller +1 (415) 449-7593,"Call from: +1 (415) 449-7593
Time of call: April 25, 2018 10:49:45 AM
Answered by: Clark Green - CE",done,2018-12-16T18:02:10Z,,general_support_request,Erol's,sales,93210578,,2018-01-07,bronze,"['emea', 'general_support_request', 'latam', 'merchant', 'vip_org']",Clark Green - CE,Caller +1 (415) 449-7593,Clark Green - CE
nan,5045,2018-04-26T17:00:17Z,Double charged!!,Hey- I got double charged for the order I placed last Monday. Can I get a refund?,waiting,2018-07-24T18:03:27Z,,becoming_a_merchant__billing,K&G Distributors,,8247323,product_1,2018-04-19,platinum,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,
nan,5047,2018-04-26T17:00:18Z,Food over an hour late,"Hi, my lunch was delivered an hour later than the estimated arrival time today. Can I get a discount or promo code for my next order? ",assigned,2018-11-07T02:27:03Z,,becoming_a_courier,Titania,customer_support,29814525,product_3,2018-08-07,bronze,"['amer_region', 'apac', 'aus_nsw', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,
7858096207.0,5048,2018-04-26T17:00:19Z,Login Issues,"Hi, I can't get into my account. How do I reset my password?",open,2018-04-26T17:00:19Z,,becoming_a_courier,Anderson-Little,marketing__b,57566397,,2018-01-05,silver,"['amer_region', 'apac', 'aus_nsw', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Bunk Moreland - CE
nan,5055,2018-04-26T20:37:35Z,Phone Call from: Caller +1 (650) 921-2248,"Call from: +1 (650) 921-2248
Time of call: April 26, 2018 01:37:09 PM
Answered by: Laurence Hardie",open,2018-06-20T14:27:14Z,,becoming_a_merchant__invoice,Fedco,marketing__b,74040844,product_2,2019-07-28,gold,[],Laurence Hardie - CE,Laurence Hardie,
7858096207.0,5058,2018-04-27T21:00:19Z,Help me reset my password,I can't log into your site. How do I reset my password?,waiting,2018-07-24T18:03:27Z,,complaint,Elm Farm,,50260687,product_2,2019-03-05,gold,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,Bunk Moreland - CE
8129791828.0,5059,2018-04-27T21:00:20Z,Help me reset my password,I can't log into your site. How do I reset my password?,open,2018-04-27T21:00:20Z,,general_support_request,Specific Appraisals,customer_support,1921013,product_2,2019-05-28,bronze,"['amer_region', 'apac', 'aus_nsw', 'gold', 'paid', 'plan_gold', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,Jennifer Hansen - CE
nan,5061,2018-04-27T21:00:21Z,Receipt needed,"Howdy, I ordered a bunch of office supplies last month. How can I find a receipt to give to my boss and expense?",open,2018-11-07T02:27:03Z,,food_delivery,Grossman's,marketing__a,28819802,product_2,2018-07-20,platinum,"['amer_region', 'apac', 'aus_nsw', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,
nan,5064,2018-04-27T21:00:22Z,Referral Program,"Hi, do you have a referral program? I love your service and want to share with friends! ",waiting,2018-07-24T18:03:28Z,,complaint,Schucks Auto Supply,customer_support,23962576,product_2,2019-02-04,platinum,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,
8129791828.0,5065,2018-04-27T21:00:23Z,Ring the buzzer!,"Every time something is delivered, the courier calls me and I have to trek down the stairs to let him in. Can they please ring the buzzer?",waiting,2018-07-24T18:03:28Z,,general_support_request,S&W Cafeteria,customer_support,64440462,product_1,2018-06-30,bronze,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Jennifer Hansen - CE
nan,5066,2018-04-27T21:00:24Z,Dan is awesome!,"Dan delivered my dinner in 20 minutes with the biggest smile! Thanks, Dan!",waiting,2018-07-24T18:03:28Z,,,Jay Jacobs,sales,44372714,,2018-06-17,silver,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,
nan,5074,2018-04-30T15:00:28Z,Deilvery prices,What are the delivery service fees based on?,waiting,2018-12-04T03:31:20Z,,becoming_a_merchant__invoice,Rossi Auto Parts,marketing__a,60510787,,2018-05-22,platinum,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,
7858096207.0,5075,2018-04-30T15:00:28Z,Change CC info,"Hi, I would like to change my credit card info on my account. How can I do this?",assigned,2018-12-04T03:31:19Z,,training,Kinney Shoes,marketing__b,27214165,product_2,2018-07-14,platinum,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Bunk Moreland - CE
7858111247.0,5079,2018-04-30T15:00:30Z,Ice cream cake was melted,"Hey guys, I ordered an ice cream cake from Ice Cold Creamery, but the inside was half-melted before it arrive. Can I get a refund?",waiting,2018-12-04T03:31:31Z,,complaint,Pantry Pride,customer_support,82031029,,2019-05-12,silver,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Lester Freamon - CE
nan,5081,2018-04-30T15:00:31Z,Free delivery coupon code not working,"Hi, I tried applying the code FREESHIP to my order, but it didn't take off the delivery charge. Does it only work with some vendors or something?",waiting,2018-12-04T03:31:31Z,,becoming_a_courier,Hamady Bros. Supermarkets,sales,99142199,product_3,2018-10-16,gold,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,
nan,5082,2018-04-30T15:00:31Z,Move to DC!,"Hi, you guys have been a lifesaver in so many ways during my time in SF, but I'm moving to DC next week! Move with me? ",waiting,2018-12-04T03:31:19Z,,training,Cut Rite Lawn Care,marketing__b,30796604,product_2,2018-04-01,platinum,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,
7929155048.0,5086,2018-04-30T15:00:33Z,Password,Please help me reset my password.,waiting,2018-07-24T18:03:30Z,,food_delivery,Chi-Chi's,,52608315,product_3,2018-07-20,gold,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Shirin Poeplinghaus - CE
nan,5088,2018-05-01T21:00:14Z,My order was delayed,Hi. The Courier delivered my order 5 minutes late. Can I get a refund?,waiting,2018-07-24T18:03:30Z,,complaint,Buehler Foods,customer_support,73746776,product_2,2018-07-08,platinum,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,
7858111247.0,5089,2018-05-01T21:00:14Z,Help me reset my password,I can't log into your site. How do I reset my password?,assigned,2018-05-01T21:00:14Z,,food_delivery,Cellophane Square,finance,80220563,,2018-06-20,bronze,"['amer_region', 'apac', 'aus_nsw', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Lester Freamon - CE
8129791828.0,5090,2018-05-01T21:00:15Z,SPRING promo code error,Hi! I cannot get the SPRING promo code to work on my order. Can you help ASAP?,waiting,2018-07-24T18:03:31Z,,becoming_a_merchant__billing,Team Designers and Associates,marketing__b,54856629,product_1,2018-02-28,gold,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,Jennifer Hansen - CE
nan,5097,2018-05-01T21:00:19Z,I want to work for EatWell! ,I love your app so much that I want to work with you guys! Do you have any openings?,waiting,2018-07-24T18:03:31Z,,,Jackhammer Technologies,,14269603,product_2,2019-10-06,,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,
7929155048.0,5101,2018-05-02T17:00:19Z,Help me reset my password,I can't log into your site. How do I reset my password?,waiting,2018-07-24T18:03:32Z,,complaint,Dahlkemper's,finance,16742397,,2019-02-24,bronze,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Shirin Poeplinghaus - CE
nan,5102,2018-05-02T17:00:19Z,Help me reset my password,I can't log into your site. How do I reset my password?,open,2018-05-02T17:00:19Z,,billing,Pay'N Takeit,sales,77522118,product_2,2018-04-08,silver,"['amer_region', 'apac', 'aus_nsw', 'gold', 'paid', 'plan_gold', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,
nan,5105,2018-05-02T17:00:21Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,open,2018-12-04T03:31:31Z,,becoming_a_merchant__billing,Mikrotechnic,sales,54684573,product_3,2019-06-20,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,
8129791828.0,5107,2018-05-02T17:00:23Z,Changing driver rating,"Hello, I accidentally rated my last courier Steve 4 stars, but I meant to press 5. Any way to change that?",waiting,2018-12-04T03:31:30Z,,becoming_a_merchant__invoice,Prestiga-Biz,sales,82027574,,2019-02-27,gold,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Jennifer Hansen - CE
7858111247.0,5111,2018-05-02T17:00:24Z,Password,Please help me reset my password.,assigned,2018-12-04T03:31:30Z,,becoming_a_merchant__billing,Earthworks Garden Kare,marketing__b,45091554,product_2,2018-07-17,silver,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Lester Freamon - CE
8129791828.0,5122,2018-05-04T21:00:13Z,My order was delayed,Hi. The Courier delivered my order 5 minutes late. Can I get a refund?,waiting,2018-07-24T18:03:33Z,,becoming_a_courier,DGS VolMAX,,68804335,product_1,2018-09-12,gold,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,Jennifer Hansen - CE
nan,5125,2018-05-04T21:00:16Z,Any PROMO Codes?,"Hi, I was wondering if there are any available promo codes right now?",open,2018-05-04T21:00:16Z,,training,Ukrop's Super Market,,87059670,product_3,2018-08-04,bronze,"['amer_region', 'apac', 'aus_nsw', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,
8129791828.0,5126,2018-05-04T21:00:16Z,Come to Madison!!,You guys should really come to Madison. It's totally lame that you're only in Milwaukee.,waiting,2018-07-24T18:03:33Z,,becoming_a_merchant__billing,Landskip Yard Care,,56425354,,2018-07-10,gold,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,Jennifer Hansen - CE
nan,5127,2018-05-04T21:00:17Z,App freezes when logging in,"Hi, Whenever I try to log in to your app, it freezes up on my phone. I'm using a Blackberry- could that be the issue?",waiting,2018-07-24T18:03:33Z,,,Magna Architectural Design,finance,59204025,product_2,2018-02-06,,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,
7858111247.0,5131,2018-05-04T21:00:19Z,Frozen map,I can't track my courier. My map is frozen. Any ideas on how to fix this?,open,2018-05-04T21:00:19Z,,complaint,Polk Brothers,finance,23249047,product_2,2018-08-11,,"['amer_region', 'apac', 'aus_nsw', 'gold', 'paid', 'plan_gold', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,Lester Freamon - CE
7858111247.0,5133,2018-05-07T15:00:28Z,My order was delayed,Hi. The Courier delivered my order 5 minutes late. Can I get a refund?,open,2018-05-07T15:00:28Z,,complaint,Universal Design Partners,customer_support,36765971,product_3,2019-10-17,platinum,"['amer_region', 'apac', 'aus_nsw', 'gold', 'paid', 'plan_gold', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,Lester Freamon - CE
7858111247.0,5134,2018-05-07T15:00:29Z,Can't log in,I can't remember my password. How do I get a new one?,waiting,2018-07-24T18:03:34Z,,billing,Quality Merchant Services,marketing__b,18900953,product_2,2018-08-22,,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,Lester Freamon - CE
nan,5137,2018-05-07T15:00:30Z,"Move to Houston, Texas","I recently used your app while traveling in Austin, and I loved it. Any chance you'd consider expanding service to Houston, Texas?",waiting,2018-07-24T18:03:34Z,,general_support_request,Buttrey Food & Drug,marketing__b,36494216,product_3,2018-08-08,,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,
nan,5140,2018-05-07T15:00:31Z,Login Issues,"Hi, I can't get into my account. How do I reset my password?",assigned,2018-12-12T21:58:40Z,,general_support_request,Weenie Beenie,,85252937,product_1,2019-08-14,platinum,"['amer_region', 'apac', 'aus_nsw', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,
7858111247.0,5141,2018-05-07T15:00:32Z,Damaged order,"Hey there- I ordered a burrito, chips & guac, but my chips were all shaken up and broken. Can I get a refund on those? ",open,2018-12-04T03:31:30Z,,training,GEX,marketing__a,28596110,product_1,2018-10-04,platinum,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Lester Freamon - CE
7858096207.0,5142,2018-05-07T15:00:33Z,Frozen map,I can't track my courier. My map is frozen. Any ideas on how to fix this?,assigned,2018-05-07T15:00:33Z,,general_support_request,Peaches,finance,48422606,,2018-08-03,bronze,"['amer_region', 'apac', 'aus_nsw', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Bunk Moreland - CE
7858096207.0,5143,2018-05-07T15:00:33Z,Ice cream cake was melted,"Hey guys, I ordered an ice cream cake from Ice Cold Creamery, but the inside was half-melted before it arrive. Can I get a refund?",assigned,2018-12-04T03:31:29Z,,becoming_a_merchant__invoice,Trak Auto,sales,64018731,,2019-01-20,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Bunk Moreland - CE
7858111247.0,5145,2018-05-07T15:00:35Z,Referral Program,"Hi, do you have a referral program? I love your service and want to share with friends! ",waiting,2018-07-24T18:03:34Z,,food_delivery,Sistemos,customer_support,44480359,product_3,2018-12-22,platinum,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'gold', 'paid', 'plan_gold', 'reminder', 'san_francisco']",Marlo Stanfield - CE,Marlo Stanfield - CE,Lester Freamon - CE
7858111247.0,5147,2018-05-07T15:00:36Z,Dan is awesome!,"Dan delivered my dinner in 20 minutes with the biggest smile! Thanks, Dan!",waiting,2018-07-24T18:03:35Z,,complaint,Copeland Sports,marketing__a,44486957,product_1,2019-09-03,bronze,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Lester Freamon - CE
7858111247.0,5151,2018-05-08T18:59:31Z,Phone Call from: Caller +1 (608) 628-4363,"Call from: +1 (608) 628-4363
Time of call: May 08, 2018 11:59:08 AM
Answered by: Lester Freamon - CE",open,2018-05-08T19:00:25Z,,complaint,Cal Stereo,,97507692,product_1,2019-11-21,silver,[],Lester Freamon - CE,Caller +1 (608) 628-4363,Lester Freamon - CE
7858111247.0,5152,2018-05-08T19:33:55Z,Phone Call from: Caller +1 (608) 628-4363,"Call from: +1 (608) 628-4363
Time of call: May 08, 2018 12:33:35 PM
Answered by: Lester Freamon - CE",assigned,2018-05-08T19:34:19Z,,becoming_a_merchant__invoice,Modern Architecture Design,,29851077,product_2,2018-11-27,platinum,[],Lester Freamon - CE,Caller +1 (608) 628-4363,Lester Freamon - CE
nan,5159,2018-05-08T21:00:17Z,Healthier food options needed!,"I really wish that you'd have healthier food options, like sushi or salads or juice blends. Everything you have seems to be fried food :(",open,2018-12-04T03:31:29Z,,general_support_request,Piccolo Mondo,finance,41983219,product_1,2018-09-23,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,
7858111247.0,5165,2018-05-09T17:00:13Z,Refund Request,Hello. My soup was cold when it arrived. Can I get a refund?,waiting,2018-07-24T18:03:35Z,,becoming_a_merchant__invoice,Finast,sales,16742397,product_3,2019-10-27,,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,Lester Freamon - CE
nan,5166,2018-05-09T17:00:14Z,Hot Couriers,Your app should double as a dating site. All of your couriers are attractive!,waiting,2018-12-04T03:31:29Z,,general_support_request,Personal & Corporate Design,marketing__a,44071986,product_2,2018-03-28,gold,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,
7858096207.0,5167,2018-05-09T17:00:15Z,Local Farmers Markets,"Hi, are there any future plans to include mid-week farmer's market deliveries?",waiting,2018-12-04T03:31:29Z,,becoming_a_merchant__billing,VitaGrey,customer_support,38583481,product_2,2019-03-02,,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'no_csat', 'paid', 'plan_gold', 'reminder', 'vip', 'vip_user']",Emma Lee - CE,Emma Lee - CE,Bunk Moreland - CE
nan,5169,2018-05-09T17:00:16Z,App freezes when logging in,"Hi, Whenever I try to log in to your app, it freezes up on my phone. I'm using a Blackberry- could that be the issue?",assigned,2018-11-07T02:27:04Z,,training,Edge Garden Services,marketing__b,27520839,product_1,2018-02-07,,"['amer_region', 'apac', 'aus_nsw', 'paid', 'product_a', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,
nan,5171,2018-05-09T17:00:17Z,Login Issues,"Hi, I can't get into my account. How do I reset my password?",waiting,2018-11-07T02:27:04Z,,billing,Childrens Bargain Town,marketing__b,11649919,,2019-01-09,bronze,"['amer_region', 'apac', 'aus_nsw', 'customer_reminder', 'customer_reminder_1', 'paid', 'product_a', 'reminder', 'subscription_silver']",Anna Dalby - CE,Anna Dalby - CE,
